Date,Revenue,COGS,Operating_Expenses,Marketing_Expenses,Administrative_Expenses,RD_Expenses,Gross_Profit,Operating_Profit,Net_Profit,Gross_Profit_Margin,Operating_Profit_Margin,Net_Profit_Margin,Customer_Segment,Product_Service,Department_Business_Unit
2020-06,98117.01,18340.42,28177.77,3370.22,7296.3,6785.22,79776.59,34147.08,29731.29,0.81,0.35,0.3,Prime Members,Electronics,Marketing
2020-06,77977.78,47223.81,7634.83,12905.1,14825.4,7235.21,30753.97,-11846.58,-13535.35,0.39,-0.15,-0.17,International Customers,Amazon Prime Video,Operations
2020-06,56116.27,14654.66,24111.02,10723.17,2727.04,8838.71,41461.62,-4938.32,-7022.18,0.74,-0.09,-0.13,Prime Members,Electronics,Marketing
2020-06,138633.94,42697.99,15241.78,11061.31,3848.36,4081.01,95935.95,61703.5,59560.99,0.69,0.45,0.43,Prime Members,Electronics,Marketing
2020-06,151634.65,25224.93,21379.34,6718.78,2686.74,7927.95,126409.72,87696.92,85613.28,0.83,0.58,0.56,Non-Prime Members,Amazon Prime Video,Marketing
2020-06,52488.17,45118.97,11505.91,13430.63,10135.94,6052.2,7369.2,-33755.49,-38177.12,0.14,-0.64,-0.73,International Customers,Amazon Prime Video,Sales
2020-06,126813.96,44722.27,8987.31,11429.83,2708.62,8945.53,82091.69,50020.4,48892.87,0.65,0.39,0.39,Prime Members,Electronics,Marketing
2020-06,83974.37,42237.02,9011.57,3463.68,12873.72,5750.31,41737.35,10638.08,9333.68,0.5,0.13,0.11,Prime Members,Electronics,Sales
2020-06,146775.92,41601.22,6762.3,7301.11,8655.2,5658.67,105174.7,76797.42,74701.76,0.72,0.52,0.51,Non-Prime Members,Amazon Prime Video,Sales
2020-06,76154.96,22187.17,9641.17,13522.94,8851.1,6200.89,53967.8,15751.69,13952.2,0.71,0.21,0.18,Business Customers,Amazon Web Services (AWS),AWS
2020-06,153640.66,13236.77,21605.48,2613.56,9300.73,7743.84,140403.89,99140.28,97212.84,0.91,0.65,0.63,International Customers,Amazon Prime Video,Operations
2020-06,108010.3,26119.21,27042.27,14498.42,4220.58,9682.21,81891.09,26447.62,22255.85,0.76,0.24,0.21,Business Customers,Amazon Web Services (AWS),Sales
2020-06,190509.5,16940.98,25353.14,10829.11,4569.97,1662.07,173568.52,131154.22,127901.71,0.91,0.69,0.67,Business Customers,Amazon Web Services (AWS),Sales
2020-06,70628.14,37798.04,22128.36,10207.89,6144.63,1480.91,32830.1,-7131.68,-8154.77,0.46,-0.1,-0.12,Non-Prime Members,Amazon Prime Video,Marketing
2020-06,101159.95,23843.99,7760.8,5517.27,9715.45,9437.95,77315.96,44884.49,42167.2,0.76,0.44,0.42,Non-Prime Members,Amazon Prime Video,Marketing
2020-07,67021.03,49024.41,12229.69,5234.29,4731.53,5768.88,17996.62,-9967.77,-12599.31,0.27,-0.15,-0.19,International Customers,Amazon Prime Video,Operations
2020-07,188704.04,35638.88,12745.17,14246.76,3512.31,6534.13,153065.16,116026.79,114571.01,0.81,0.61,0.61,Business Customers,Amazon Web Services (AWS),Sales
2020-07,181600.9,42899.22,11248.92,5877.54,14611.52,5341.81,138701.68,101621.88,97917.32,0.76,0.56,0.54,Prime Members,Electronics,Marketing
2020-07,88691.24,15300.99,17875.14,12081.57,2285.76,1842.92,73390.26,39304.87,35496.48,0.83,0.44,0.4,Business Customers,Amazon Web Services (AWS),AWS
2020-07,148997.61,44480.58,18388.85,7110.58,12435.07,7912.8,104517.03,58669.73,54786.16,0.7,0.39,0.37,Non-Prime Members,Amazon Prime Video,Marketing
2020-07,172583.33,46910.29,13922.15,3810.3,12244.46,7725.02,125673.04,87971.11,84057.23,0.73,0.51,0.49,Prime Members,Electronics,Sales
2020-07,133280.12,29482.48,13844.73,2139.3,5863.78,3805.33,103797.65,78144.5,77144.29,0.78,0.59,0.58,Prime Members,Electronics,Sales
2020-07,129447.59,34250.12,25713.89,9075.35,3763.15,3756.15,95197.47,52888.93,48073.25,0.74,0.41,0.37,Non-Prime Members,Amazon Prime Video,Sales
2020-07,86277.84,40592.39,24732.32,14685.12,3893.17,8540.57,45685.45,-6165.74,-10422.57,0.53,-0.07,-0.12,Prime Members,Electronics,Sales
2020-07,63965.42,16993.55,12694.9,6798.77,11066.61,1651.22,46971.87,14760.38,10144.45,0.73,0.23,0.16,Business Customers,Amazon Web Services (AWS),Sales
2020-07,184582.36,30102.64,27844.71,6643.5,10356.49,8929.95,154479.72,100705.08,99642.5,0.84,0.55,0.54,Non-Prime Members,Amazon Prime Video,Marketing
2020-07,185062.71,25946.52,28820.38,6473.19,12175.69,3309.96,159116.19,108336.97,103601.54,0.86,0.59,0.56,International Customers,Amazon Prime Video,Sales
2020-07,144965.22,15854.96,13168.56,8767.07,14187.26,6336.86,129110.26,86650.51,82411.35,0.89,0.6,0.57,Non-Prime Members,Amazon Prime Video,Sales
2020-07,100854.47,24701.38,13860.62,7728.64,10995.06,9423.95,76153.09,34144.82,29795.94,0.76,0.34,0.3,International Customers,Amazon Prime Video,Sales
2020-07,102381.44,12726.89,17640.85,13438.89,4026.07,7103.1,89654.54,47445.63,46072.48,0.88,0.46,0.45,International Customers,Amazon Prime Video,Operations
2020-07,158893.35,11032.48,28528.02,8571.77,5164.75,4729.87,147860.88,100866.46,96911.35,0.93,0.63,0.61,Non-Prime Members,Amazon Prime Video,Sales
2020-07,184566.54,15406.65,26907.99,8600.85,12948.52,7205.81,169159.89,113496.72,108657.06,0.92,0.61,0.59,Non-Prime Members,Amazon Prime Video,Sales
2020-07,183062.96,48524.6,7564.2,3798.83,4720.98,4095.82,134538.36,114358.53,110644.34,0.73,0.62,0.6,International Customers,Amazon Prime Video,Operations
2020-07,166981.33,31981.18,14818.27,14775.61,2942.79,3495.33,135000.15,98968.15,95685.91,0.81,0.59,0.57,International Customers,Amazon Prime Video,Sales
2020-07,146304.75,48632.89,18834.28,5249.65,11142.64,9970.15,97671.86,52475.14,47692.62,0.67,0.36,0.33,Prime Members,Electronics,Marketing
2020-07,62620.99,27299.92,17578.31,2953.73,7232.84,7757.11,35321.08,-200.92,-2972.67,0.56,0,-0.05,Non-Prime Members,Amazon Prime Video,Marketing
2020-07,74244.31,22472.65,9846.58,10620.9,13960.52,6802.48,51771.66,10541.18,7144.01,0.7,0.14,0.1,Non-Prime Members,Amazon Prime Video,Sales
2020-07,184783.13,30245.67,26470.42,9739.76,10453.32,4197.61,154537.45,103676.35,100771,0.84,0.56,0.55,Prime Members,Electronics,Sales
2020-07,140964.36,27580.47,21923.52,7396.89,3175.45,1442.45,113383.89,79445.58,74714.2,0.8,0.56,0.53,Non-Prime Members,Amazon Prime Video,Sales
2020-07,51379.56,14226.59,25947.71,7488.5,14322.14,1279.51,37152.97,-11884.89,-13189.22,0.72,-0.23,-0.26,Prime Members,Electronics,Marketing
2020-07,65220.73,35633.05,26469.11,12205.83,5361.24,5987.63,29587.68,-20436.13,-23440.61,0.45,-0.31,-0.36,Prime Members,Electronics,Marketing
2020-07,149525.27,18641.53,23708.9,4544.26,6383.76,7858.29,130883.74,88388.52,84640.71,0.88,0.59,0.57,Non-Prime Members,Amazon Prime Video,Marketing
2020-07,50759.24,34783.52,15980.27,12663.29,7229.39,5836.41,15975.72,-25733.64,-29901.26,0.31,-0.51,-0.59,Business Customers,Amazon Web Services (AWS),AWS
2020-07,74121.21,36008.04,20263.67,10433.71,2665.92,8567.07,38113.16,-3817.2,-7149.27,0.51,-0.05,-0.1,International Customers,Amazon Prime Video,Sales
2020-07,132310.07,16080.99,9009.14,7446.61,8454.7,1300.84,116229.07,90017.79,85382.12,0.88,0.68,0.65,Non-Prime Members,Amazon Prime Video,Sales
2020-07,153784.28,12453.99,21841.14,7954.37,3603.14,4300.77,141330.29,103630.88,98862.91,0.92,0.67,0.64,Business Customers,Amazon Web Services (AWS),AWS
2020-08,147794.19,41230.46,9481.33,5336.41,7212.61,3133.63,106563.73,81399.73,80142.46,0.72,0.55,0.54,Prime Members,Electronics,Sales
2020-08,83640.4,28392.02,22348.74,11777.49,6559.23,5025.46,55248.38,9537.47,6927.99,0.66,0.11,0.08,Business Customers,Amazon Web Services (AWS),AWS
2020-08,156826.88,12326.55,10739.95,8667.37,12046.92,1651.39,144500.33,111394.7,110300.86,0.92,0.71,0.7,Non-Prime Members,Amazon Prime Video,Marketing
2020-08,85587.36,49794.65,7938.78,6171.11,12441.22,9587.18,35792.71,-345.58,-2663.25,0.42,0,-0.03,Non-Prime Members,Amazon Prime Video,Marketing
2020-08,98809.95,12311.22,9132.11,9748.65,3994.37,3009.3,86498.73,60614.3,57466.83,0.88,0.61,0.58,Business Customers,Amazon Web Services (AWS),Sales
2020-08,161973.71,37801.41,5049.8,14944.55,6765.17,9300.77,124172.3,88112.01,83468.84,0.77,0.54,0.52,Non-Prime Members,Amazon Prime Video,Sales
2020-08,147444.93,49347.16,22968.49,7658.41,6853.59,4833.04,98097.78,55784.25,51398.03,0.67,0.38,0.35,International Customers,Amazon Prime Video,Operations
2020-08,177383.51,19567.2,23310.03,13968.99,3968.34,9869.72,157816.31,106699.24,105189.24,0.89,0.6,0.59,Business Customers,Amazon Web Services (AWS),Sales
2020-08,148641.93,15689.97,17873.33,6485.22,12379.9,5986.53,132951.96,90226.99,88854.86,0.89,0.61,0.6,Prime Members,Electronics,Marketing
2020-08,135246.29,14855.4,9034.07,2711.53,11193.97,9377.5,120390.89,88073.83,84716.76,0.89,0.65,0.63,Business Customers,Amazon Web Services (AWS),AWS
2020-08,64051.22,22131.01,7088.86,4655.15,4474.96,1048.14,41920.21,24653.1,21524.63,0.65,0.38,0.34,Business Customers,Amazon Web Services (AWS),AWS
2020-08,105157.37,14041.83,5478.22,7443.04,6767.38,7734.15,91115.54,63692.74,61627.23,0.87,0.61,0.59,Business Customers,Amazon Web Services (AWS),Sales
2020-08,89780.36,37686.45,9143.7,4855.25,3375.47,9127.46,52093.9,25592.02,20994.21,0.58,0.29,0.23,Business Customers,Amazon Web Services (AWS),AWS
2020-08,86598.45,12491.67,27271.39,2002.95,10166.69,2257.49,74106.77,32408.26,27698.8,0.86,0.37,0.32,Prime Members,Electronics,Sales
2020-08,195951.58,30376.89,11038.42,13895.02,3577.84,1865.13,165574.7,135198.29,132587.84,0.84,0.69,0.68,Prime Members,Electronics,Sales
2020-08,108964.66,49867.87,13856.78,12970.43,14817.14,4821.15,59096.78,12631.27,8070.06,0.54,0.12,0.07,Prime Members,Electronics,Sales
2020-08,183806.98,42558.81,7633.64,11649.8,12148.87,9403.11,141248.17,100412.76,97876.96,0.77,0.55,0.53,Business Customers,Amazon Web Services (AWS),Sales
2020-08,144670.79,34608.78,10559.03,4181.59,7073.1,5881.48,110062.02,82366.81,78419.55,0.76,0.57,0.54,International Customers,Amazon Prime Video,Sales
2020-08,169221.7,22250.14,17980.61,3564.73,9521.33,5747.11,146971.55,110157.77,107254,0.87,0.65,0.63,International Customers,Amazon Prime Video,Operations
2020-08,125395.56,34955.83,20193.82,2878.86,13847.44,2270.14,90439.73,51249.47,49759.14,0.72,0.41,0.4,Prime Members,Electronics,Marketing
2020-08,136535.58,31081.66,11133.81,11412.38,9203.29,1007.11,105453.92,72697.34,67985.6,0.77,0.53,0.5,International Customers,Amazon Prime Video,Sales
2020-08,123877.65,27043.34,6443.3,14074.5,4268.48,8291.26,96834.32,63756.77,60940.38,0.78,0.51,0.49,International Customers,Amazon Prime Video,Sales
2020-08,79286.45,15228.42,14775.82,7596.97,6923.14,1788.17,64058.03,32973.93,29035.98,0.81,0.42,0.37,International Customers,Amazon Prime Video,Sales
2020-08,158367.82,45464.17,10855.08,3548.83,12960.88,6704.65,112903.65,78834.2,76365.51,0.71,0.5,0.48,International Customers,Amazon Prime Video,Operations
2020-08,92115.85,27991.39,10488.85,8661.11,10374.77,9231.55,64124.47,25368.2,24292.67,0.7,0.28,0.26,International Customers,Amazon Prime Video,Operations
2020-08,53647.39,17784.9,28996.57,6534.81,10459.42,2877.87,35862.49,-13006.17,-14408.3,0.67,-0.24,-0.27,Non-Prime Members,Amazon Prime Video,Marketing
2020-08,146820.84,24710.37,20407.51,6872.72,13268.68,6987.46,122110.47,74574.1,71589.22,0.83,0.51,0.49,Prime Members,Electronics,Marketing
2020-08,76566.6,26565.19,18921.96,10077.3,13621.65,1708.29,50001.41,5672.22,1912.36,0.65,0.07,0.02,Business Customers,Amazon Web Services (AWS),Sales
2020-08,191068.79,43101.52,15394.38,11343.34,13957.3,6433.8,147967.27,100838.46,98499.52,0.77,0.53,0.52,International Customers,Amazon Prime Video,Operations
2020-08,193089.29,39344.58,15723.61,3437.85,3233.04,2475.39,153744.71,128874.83,125092.88,0.8,0.67,0.65,Non-Prime Members,Amazon Prime Video,Marketing
2020-08,187229.66,40772.2,18522.63,2462.67,9073.64,7623.58,146457.46,108774.94,104980.4,0.78,0.58,0.56,Business Customers,Amazon Web Services (AWS),AWS
2020-09,105523.81,10441.25,22410.75,14926.29,11626.62,3711.08,95082.55,42407.81,38592.07,0.9,0.4,0.37,Non-Prime Members,Amazon Prime Video,Marketing
2020-09,52318.49,26646.16,22553.65,5025.47,11840.05,5170.52,25672.33,-18917.36,-21887.44,0.49,-0.36,-0.42,International Customers,Amazon Prime Video,Operations
2020-09,189247.78,29253.77,9292.35,2699.8,9887.31,6394.87,159994.02,131719.69,127060.14,0.85,0.7,0.67,International Customers,Amazon Prime Video,Operations
2020-09,114227.62,10767.69,17502.82,4468.38,4168.24,2541.46,103459.93,74779.04,71822.25,0.91,0.65,0.63,International Customers,Amazon Prime Video,Operations
2020-09,194998.22,20392.53,15298.95,2506.45,12366.47,7674.74,174605.69,136759.08,133958.02,0.9,0.7,0.69,International Customers,Amazon Prime Video,Sales
2020-09,194543,40411.59,26763.17,7093.54,11361.45,3723.76,154131.4,105189.48,103391.95,0.79,0.54,0.53,Business Customers,Amazon Web Services (AWS),Sales
2020-09,177951.42,15484.39,20785.47,12431.22,3119.77,6961.35,162467.03,119169.22,116938.6,0.91,0.67,0.66,Business Customers,Amazon Web Services (AWS),Sales
2020-09,94167.33,31412.41,18312.6,6436.18,8029.53,2424.55,62754.93,27552.07,26382.74,0.67,0.29,0.28,Non-Prime Members,Amazon Prime Video,Sales
2020-09,107764.66,18608.07,7884.87,7774.38,4261.71,7193.06,89156.58,62042.57,58508.43,0.83,0.58,0.54,Prime Members,Electronics,Sales
2020-09,177670.5,10484.83,20140.95,10782.63,6387.2,2153.69,167185.67,127721.2,125727.06,0.94,0.72,0.71,International Customers,Amazon Prime Video,Operations
2020-09,97538.3,19648.06,7930.1,8615.62,2235.05,4828.21,77890.24,54281.26,52064.64,0.8,0.56,0.53,Non-Prime Members,Amazon Prime Video,Marketing
2020-09,75423.91,49034.95,13430.16,13198.79,7204.29,3224.85,26388.96,-10669.14,-14752.4,0.35,-0.14,-0.2,Non-Prime Members,Amazon Prime Video,Marketing
2020-09,133520.19,42061.48,8571.05,13258.46,9148.4,7735.38,91458.7,52745.41,50436.53,0.68,0.4,0.38,Non-Prime Members,Amazon Prime Video,Marketing
2020-09,190423.22,48383.07,22301.84,2128.84,10054.57,3358.32,142040.15,104196.58,102227.8,0.75,0.55,0.54,International Customers,Amazon Prime Video,Operations
2020-09,154404.47,29514.16,10156.3,12114.6,10625.37,8935.46,124890.31,83058.57,81382.34,0.81,0.54,0.53,International Customers,Amazon Prime Video,Operations
2020-09,135509.18,14389.45,14796.48,7989.54,12871.79,9026.38,121119.73,76435.54,72336.1,0.89,0.56,0.53,Non-Prime Members,Amazon Prime Video,Sales
2020-09,64576.47,31918.38,27391.87,14854.93,4801.02,2767.97,32658.09,-17157.69,-18676.52,0.51,-0.27,-0.29,International Customers,Amazon Prime Video,Sales
2020-09,142251.08,28175.09,10107.91,8282.02,3566.26,6524.61,114075.99,85595.19,82780.17,0.8,0.6,0.58,Non-Prime Members,Amazon Prime Video,Marketing
2020-09,198508.08,43774.28,17695.13,14829.65,13069.98,1789.46,154733.79,107349.58,104321.86,0.78,0.54,0.53,Business Customers,Amazon Web Services (AWS),Sales
2020-09,71012.6,13923.3,15481.79,11809.4,4035.97,4523.83,57089.3,21238.31,17488.75,0.8,0.3,0.25,International Customers,Amazon Prime Video,Operations
2020-09,127749.45,29529.65,5453.1,5231.86,14671.88,7419.9,98219.8,65443.06,61909.93,0.77,0.51,0.48,Business Customers,Amazon Web Services (AWS),AWS
2020-09,181605.96,16001.95,24818.95,8999.13,12953,6934.81,165604.01,111898.12,107655.24,0.91,0.62,0.59,Prime Members,Electronics,Marketing
2020-09,161115.29,22987.04,6726.15,14897.76,8511.4,6622.31,138128.26,101370.64,100191.64,0.86,0.63,0.62,International Customers,Amazon Prime Video,Sales
2020-09,154552.36,39494.28,16856.38,13147.9,14758.48,3542.87,115058.08,66752.46,64566.7,0.74,0.43,0.42,Prime Members,Electronics,Sales
2020-09,155372.61,29040.73,19016.96,3265.77,3265.9,4402.22,126331.89,96381.04,94260.5,0.81,0.62,0.61,Non-Prime Members,Amazon Prime Video,Marketing
2020-09,103923.67,25035.53,20710.66,11182.84,5939.85,1926.52,78888.14,39128.27,37544.21,0.76,0.38,0.36,International Customers,Amazon Prime Video,Sales
2020-09,94038.78,25779.05,22215.79,6492.53,10296.92,7471.21,68259.73,21783.28,19626.56,0.73,0.23,0.21,International Customers,Amazon Prime Video,Operations
2020-09,171404.17,28377.87,11331.81,2090.77,6550.09,5535,143026.3,117518.64,115279.57,0.83,0.69,0.67,International Customers,Amazon Prime Video,Sales
2020-09,171517.01,41400.66,5249.47,7245.25,14068.84,7378.89,130116.35,96173.89,93086.35,0.76,0.56,0.54,Prime Members,Electronics,Marketing
2020-09,180060.85,45683.39,23086.09,5051.81,2853.14,3240.49,134377.46,100145.93,96491.11,0.75,0.56,0.54,Prime Members,Electronics,Marketing
2020-10,186986.08,48213.39,18391.41,12645.3,9142.35,3919.94,138772.7,94673.68,92149.28,0.74,0.51,0.49,Non-Prime Members,Amazon Prime Video,Sales
2020-10,126701.36,41476.14,25902.94,6385.3,9681.26,4007.94,85225.22,39247.78,35369.9,0.67,0.31,0.28,Business Customers,Amazon Web Services (AWS),AWS
2020-10,125227.44,22616.28,25534.71,12757.81,10485.47,1231.68,102611.17,52601.5,50256.84,0.82,0.42,0.4,Business Customers,Amazon Web Services (AWS),AWS
2020-10,169744.28,37525.39,26083.15,2007.77,5323.66,4069.43,132218.89,94734.87,92573.73,0.78,0.56,0.55,Prime Members,Electronics,Marketing
2020-10,147494.59,27504.12,17127.37,6001.65,6739.36,8229.74,119990.46,81892.34,78727.59,0.81,0.56,0.53,International Customers,Amazon Prime Video,Sales
2020-10,155295.03,20186.82,13340.71,5135.15,12967.85,9075.69,135108.21,94588.82,93493.95,0.87,0.61,0.6,Business Customers,Amazon Web Services (AWS),AWS
2020-10,169368.9,43634.86,24788.96,5036.38,4534.26,5663.96,125734.04,85710.49,84391.33,0.74,0.51,0.5,Business Customers,Amazon Web Services (AWS),Sales
2020-10,183500.8,11537.05,16282.35,2886.43,12749.28,5099.52,171963.75,134946.17,132274.29,0.94,0.74,0.72,Prime Members,Electronics,Marketing
2020-10,100699.27,46070.48,9586.05,4432.62,9314.52,1277.42,54628.79,30018.18,25246.53,0.54,0.3,0.25,Non-Prime Members,Amazon Prime Video,Sales
2020-10,106337.44,28459.1,26374.35,9222.14,11908.44,8912.84,77878.34,21460.57,17574.53,0.73,0.2,0.17,Prime Members,Electronics,Sales
2020-10,64097.29,35488.06,27064,5787.69,11276.9,1117.09,28609.23,-16636.45,-17988.95,0.45,-0.26,-0.28,Prime Members,Electronics,Sales
2020-10,136742.02,36374.16,16657.74,7426.13,4697.65,9502.75,100367.86,62083.59,57698.32,0.73,0.45,0.42,International Customers,Amazon Prime Video,Operations
2020-10,55391.34,45804.71,6892.49,6899.27,9394.57,5402.95,9586.63,-19002.64,-22931.85,0.17,-0.34,-0.41,Prime Members,Electronics,Marketing
2020-10,119839.7,35466.79,14695.65,13386.76,13280.4,4077.41,84372.92,38932.69,35488.9,0.7,0.32,0.3,International Customers,Amazon Prime Video,Sales
2020-10,131396.7,34557.34,25088.44,13768.89,7617.51,9317.97,96839.35,41046.55,36765.37,0.74,0.31,0.28,Non-Prime Members,Amazon Prime Video,Marketing
2020-10,92981.19,12666.08,27544.35,8408.44,14565.68,1219.52,80315.11,28577.12,25960.68,0.86,0.31,0.28,International Customers,Amazon Prime Video,Sales
2020-10,138624.99,30736.32,10086.82,6292.03,7878.8,6232.82,107888.67,77398.2,75512.2,0.78,0.56,0.54,Non-Prime Members,Amazon Prime Video,Sales
2020-10,54575.04,16006.76,6674.34,3388.41,3856.21,5940.39,38568.28,18708.92,15660.83,0.71,0.34,0.29,Non-Prime Members,Amazon Prime Video,Marketing
2020-10,55602.23,39497.35,26933.76,14394.24,7062.65,2973.88,16104.88,-35259.66,-38455.02,0.29,-0.63,-0.69,Non-Prime Members,Amazon Prime Video,Sales
2020-10,173390.08,30488.88,14735.12,2782.95,14372.13,4859.99,142901.21,106151.02,102997.71,0.82,0.61,0.59,Prime Members,Electronics,Sales
2020-10,104028.6,37209.11,18544.02,5869.45,6156.37,6870.38,66819.49,29379.26,26118.97,0.64,0.28,0.25,International Customers,Amazon Prime Video,Operations
2020-10,69059.08,11666.92,29201.65,5874.86,13285.28,7544.18,57392.16,1486.2,-3308.62,0.83,0.02,-0.05,Business Customers,Amazon Web Services (AWS),AWS
2020-10,128336.49,13391.68,6664.12,6165.22,13456.26,1006.45,114944.81,87652.76,83043.78,0.9,0.68,0.65,Prime Members,Electronics,Sales
2020-10,165499.03,38652.94,21207.95,4135.73,6552.42,9431.68,126846.1,85518.31,81015.44,0.77,0.52,0.49,Non-Prime Members,Amazon Prime Video,Marketing
2020-10,82373.15,12883.37,6852.64,12181.1,3082.35,2480.73,69489.78,44892.97,40687.3,0.84,0.54,0.49,Business Customers,Amazon Web Services (AWS),AWS
2020-10,143433.57,12850.27,14386.72,3592.47,11419.25,3102.22,130583.3,98082.63,93308.92,0.91,0.68,0.65,Prime Members,Electronics,Sales
2020-10,62802.12,10484.34,25095.36,10253.79,6049.66,3371.26,52317.78,7547.71,6153.73,0.83,0.12,0.1,Business Customers,Amazon Web Services (AWS),Sales
2020-10,57752.26,48260.06,15836.81,3610,12178.01,1340.38,9492.2,-23472.99,-25533.48,0.16,-0.41,-0.44,Non-Prime Members,Amazon Prime Video,Marketing
2020-10,129703.19,39500.33,29929.56,2916.96,7754.51,2107.47,90202.86,47494.36,44514.13,0.7,0.37,0.34,Business Customers,Amazon Web Services (AWS),Sales
2020-10,131095.27,24130.06,18976.48,13822.58,8308.47,9877.15,106965.21,55980.53,51594.39,0.82,0.43,0.39,Business Customers,Amazon Web Services (AWS),AWS
2020-10,145614.49,21861.42,13029.05,4471.67,12112.82,3836.95,123753.06,90302.56,87281.9,0.85,0.62,0.6,Non-Prime Members,Amazon Prime Video,Marketing
